id,isim,mahalle,enlem,boylam,oda_tipi,fiyat,yorum_sayisi
35444047,Güçlü Butik Otel - Villa 1,Silivri,41.22657,28.09624,Hotel room,2002,0
35444050,Güçlü Butik Otel - Villa 2,Silivri,41.07268,28.24835,Hotel room,761,0
35445208,3+1 in central Istanbul Şişli close to M2 Subway,Sisli,41.06404,28.98665,Entire home/apt,212,0
35445806,"A cosy, beautiful two-bedroom apt in Moda, Kadikoy",Kadikoy,40.98329,29.02495,Entire home/apt,165,0
35446042,Central place of Istanbul,Eyup,41.06177,28.94078,Shared room,62,0
35451189,my flat,Sisli,41.07461,29.00465,Private room,206,0
35457086,"Cosy, Comfortable Room in Levent",Kagithane,41.08098,28.99676,Private room,75,2
35459629,Centerally located:train-/bus/airport shuttle/tram,Bakirkoy,40.9805,28.86072,Private room,151,0
35462277,"Central location, worthy and green surroundings..",Atasehir,40.99405,29.12879,Entire home/apt,398,0
35462904,Historical Istanbul Stay near Bosphorous Wiev,Uskudar,41.0437,29.04762,Entire home/apt,281,1
35465712,Privet place in sisli - mecidiyekoy / Iatanbul,Sisli,41.07212,28.99226,Private room,62,1
35472379,Bon design hotel stay and open buffet breakfast,Fatih,41.01119,28.9768,Private room,178,3
35473429,Sahilköy'de Huzur,Sile,41.19782,29.42894,Entire home/apt,178,0
35474122,Nice home 1bedroom+ salon open kitchen toilet,Esenyurt,41.02789,28.6396,Entire home/apt,171,0
35474360,Historical building in Balat,Fatih,41.03197,28.94356,Entire home/apt,233,4
35477344,"All Building with Terrace, Deluxe and Double rooms",Beyoglu,41.03576,28.9825,Entire home/apt,2002,0
35478448,Comfort and Sweet home in Cihangir,Beyoglu,41.03306,28.98594,Entire home/apt,274,0
35479841,Rüya Gibi Bir Tatil Ultra Lux VILLA,Sile,41.15909,29.60785,Entire home/apt,9997,0
35481428,Comfy and Sea View Flat in The Heart of City.D8,Beyoglu,41.03012,28.98588,Entire home/apt,549,13
35482988,STUDIO 1. No sharing ONLY WITH AIRBNB (No kitchen),Bakirkoy,40.98137,28.87649,Entire home/apt,69,1
35483915,Luxus House Perfect Location in Taksim Square,Beyoglu,41.04078,28.98374,Entire home/apt,501,30
35484027,Amazing Room  for Couple and Girls,Kagithane,41.08479,29.00138,Private room,103,5
35484152,Historical building in Yeldeğirmeni,Kadikoy,40.99602,29.0263,Private room,103,4
35484873,Luxury apartment in the center of istanbul city,Kagithane,41.08301,28.98469,Hotel room,1501,0
35486180,"Üsküdar, only for females",Uskudar,41.01725,29.02037,Private room,55,2
35486698,Beks Homie,Eyup,41.06942,28.94894,Private room,1001,0
35488356,Two Private Rooms+Rooftop+Breakfast,Fatih,41.02714,28.95339,Private room,398,0
35488366,Kadıköy merkezde temiz oda,Kadikoy,40.99431,29.02662,Private room,103,1
35490834,Çırağan Residences Beşiktaş,Besiktas,41.04435,29.01363,Entire home/apt,912,0
35490867,European İstanbul All Apartment Metrobus 5 min,Zeytinburnu,41.01986,28.9044,Entire home/apt,247,8
35491101,Özyurtlar NLogo istanbul projesi satış ofisi,Esenyurt,41.031,28.68365,Entire home/apt,171,0
35492333,Big room with balcony,Eyup,41.06822,28.94811,Private room,62,4
35498879,BEREKET APART HOTEL AND ISTANBUL SULTANAHMET SQUAR,Fatih,41.00839,28.97698,Private room,233,0
35501349,Chambre dans un Logement. résidence luxueuse,Atasehir,40.99259,29.08489,Entire home/apt,247,0
35504000,Metroya yakın (near to metro station and center),Uskudar,41.01929,29.07907,Private room,103,0
35504363,Üsküdar sahil ve marmaraya 3 dk mesafede,Uskudar,41.02611,29.02074,Private room,89,0
35504663,Cozzy house in cihangir,Beyoglu,41.03296,28.98522,Private room,151,0
35504909,Misafirim Var.,Maltepe,40.93716,29.15363,Private room,55,0
35506101,Very Central Location Artist Apartment @Taksim,Beyoglu,41.03455,28.98108,Private room,274,7
35506495,Fantastic Flat with Huge Garden!,Besiktas,41.04456,29.01005,Entire home/apt,542,6
35507349,Modern Designed Bosphorus View House with Roof Top,Beyoglu,41.03347,28.98658,Entire home/apt,459,30
35507657,"Yolo Hostel, Deluxe family sized room",Kadikoy,40.99607,29.02708,Hotel room,384,0
35508404,Emaar avm karşısında,Atasehir,41.00368,29.07402,Private room,55,0
35510258,Air-conditioner wi-fi new furnutire,Esenyurt,41.02577,28.65722,Entire home/apt,336,2
35510991,Besiktas Merkezde Kiralik Oda,Besiktas,41.04608,29.00308,Private room,130,0
35511437,"Modern, comfortable studio loft- great location",Beyoglu,41.02807,28.98008,Entire home/apt,459,6
35511920,Kadıköy Merkeze Yakın (Central Loaction) TEK ODA,Kadikoy,41.00583,29.04005,Private room,82,6
35512863,Kadıköy Merkeze Yakın (Central Loaction),Kadikoy,40.99746,29.0315,Entire home/apt,199,6
35513293,Visit Istanbul and enjoy the journey,Esenyurt,41.05905,28.66883,Entire home/apt,185,0
35514839,Spacious Condo surrounded by Trees (Entire Condo),Kadikoy,40.98198,29.03246,Entire home/apt,247,0
35515003,Kadıköy Merkezde (Central Loaction) Studio Daire,Kadikoy,40.99609,29.05514,Entire home/apt,350,42
35515100,Çiftler için ideal stüdyo daire,Besiktas,41.05296,29.02539,Entire home/apt,151,2
35515133,Nice Share in Beylikdüzü,Beylikduzu,40.98747,28.65666,Shared room,69,0
35516200,Two Cozy Rooms in TAKSIM Big Happy Apartment,Beyoglu,41.02993,28.98426,Private room,384,0
35516309,"Centered, big and comfortable with a nice backyard",Beyoglu,41.03049,28.98139,Private room,350,0
35516913,New and Good Home,Kagithane,41.0833,28.98805,Entire home/apt,199,0
35516969,Sinpas Aqua City 2010,Sancaktepe,41.00785,29.19481,Entire home/apt,302,0
35517309,New Home,Kagithane,41.08302,28.98779,Private room,151,0
35517900,Family Rooms Plz Note Sabeha Airport 5 minutes Far,Pendik,40.93205,29.3255,Private room,89,4
35518070,شقة في مجمع سكني فخم قريب جدا من اسفنبول(فيالاند),Gaziosmanpasa,41.07288,28.91063,Entire home/apt,1371,0
35521446,Special room in the residence unit with Security,Kucukcekmece,41.05718,28.7585,Private room,137,0
35524164,Bambi  Standart double room,Beyoglu,41.03528,28.98391,Hotel room,343,1
35526280,Double Room With One Double Bed OR 2 single Beds ,Pendik,40.93203,29.32258,Private room,459,0
35527228,"Very central, nicely decorated & quite flat @Moda",Kadikoy,40.98528,29.02193,Entire home/apt,302,6
35528301,Otantic apartment at Kadiköy,Kadikoy,40.98598,29.0258,Private room,75,0
35528474,Cozy room near to Maiden Tower,Uskudar,41.01983,29.01729,Private room,123,2
35528913,"Yolo hostel, Deluxe double Room",Kadikoy,40.99607,29.02708,Hotel room,254,1
35529129,"Cute 1 BR w/ balcony, washer & AC in City Center",Beyoglu,41.03749,28.97591,Entire home/apt,267,6
35529270,Quite Room In Center Of Istanbul,Beyoglu,41.03156,28.97936,Private room,199,4
35529442,A very comfortable room at lovely Moda,Kadikoy,40.98416,29.02406,Private room,192,1
35529858,Fantastic villa in Istanbul !..,Beykoz,41.07926,29.08572,Entire home/apt,501,0
35529920,"Deluxe, Double Private Room",Kadikoy,40.99607,29.02708,Hotel room,302,2
35530526,2 min with car FSM BRIDGE.,Beykoz,41.08727,29.08084,Private room,55,0
35530553,"Deluxe , Double Private Room",Kadikoy,40.99458,29.02861,Hotel room,322,12
35531237,Specially Decorated Flat For Rent In Taksim,Beyoglu,41.03992,28.97538,Entire home/apt,411,0
35531872,CTS Taksim Elysium Residence Duplex 90 (2+1),Sisli,41.04157,28.98214,Entire home/apt,891,12
35531900,Walking Distance to Goztepe Subway,Atasehir,40.99265,29.08186,Private room,137,0
35532060,Beyoğlu bölgesinde 3 katlı müstakil bina....,Beyoglu,41.02649,28.98007,Entire home/apt,487,17
35532398,Specially Decorated Flat For Rent In Taksim,Beyoglu,41.03911,28.97531,Entire home/apt,617,0
35532670,"Basketball field, Football field, swimming pool",Gaziosmanpasa,41.08826,28.90349,Private room,199,0
35534271,Kır Düğünü ve özel etkinlikler için Butik Bahçe,Bakirkoy,40.98412,28.79053,Entire home/apt,4998,0
35534459,Spacious and cosy home with panoramic sea view!,Adalar,40.87395,29.09579,Entire home/apt,302,27
35535783,Family Room With Sea View,Fatih,41.0061,28.97036,Hotel room,932,0
35536942,Deluxe Family Room,Beyoglu,41.0364,28.98274,Private room,809,0
35537372,Superior Family room,Beyoglu,41.03587,28.9818,Private room,809,1
35537519,Bagdat Street Sweet Home Best Location Full house,Kadikoy,40.96592,29.08524,Entire home/apt,199,6
35537828,Premium Family Room,Beyoglu,41.0371,28.98178,Private room,809,0
35538158,Comfy Budget Room,Beyoglu,41.0355,28.98197,Private room,103,0
35538180,Shiny & Cozy room in the heart of Kadıköy/Moda,Kadikoy,40.98843,29.02255,Private room,103,3
35538391,Aile yanında özel oda (Sadece bayan),Basaksehir,41.12808,28.77948,Private room,89,0
35539066,2 BEDROOMS CENTRAL of ISTANBUL / TAKSİM CIHANGIR,Beyoglu,41.03261,28.98537,Entire home/apt,425,8
35540545,Daily life and art together.,Beyoglu,41.03429,28.98654,Private room,295,15
35542741,Private room in a waterfront house,Beykoz,41.10777,29.08229,Private room,754,0
35543349,SOFT2,Beyoglu,41.03409,28.98769,Entire home/apt,391,32
35545182,Historical Greek House at City Center,Beyoglu,41.03599,28.97363,Private room,151,32
35545257,Comfort Family Room-Street View,Fatih,41.00477,28.96861,Entire home/apt,768,0
35547489,Near to Kadikoy.7/24 transportation with Metrobus.,Uskudar,41.00285,29.06557,Private room,69,0
35552599,TAKSİM CENTER,Sisli,41.0466,28.98537,Entire home/apt,309,7
35553222,"Havuzlu sitede 1+1, eşyalı  Lüks rezidans dairesi",Basaksehir,41.07348,28.68579,Entire home/apt,206,1
35555765,"5 air conditioning , 5 tv , wi-fi , 2 heater , sea",Buyukcekmece,41.00136,28.60035,Entire home/apt,823,8
35555926,Golden Arrow Suits- Turan 1,Beyoglu,41.03878,28.98068,Hotel room,247,6
35555956,Looking for female roommate.,Besiktas,41.06016,29.00532,Private room,137,0
35556031,I’M LOOKING FOR A ROOMMATE IN BESIKTAS,Besiktas,41.04685,29.00442,Private room,82,0
35556430,Room 2 min walk from İstiklal - amazing sea view .,Beyoglu,41.03477,28.97393,Private room,110,9
35556434,Family apartment 4 people,Beyoglu,41.03308,28.98096,Entire home/apt,679,0
35557040,Селим Паша - живописния вход към Истанбул,Silivri,41.05268,28.38207,Entire home/apt,473,0
35557644,Private Room in a House with Bosphorus View,Sariyer,41.13871,29.053,Private room,192,0
35560564,Taksim'e yakın olan  Dolapdere'de kiralık oda,Sisli,41.0433,28.98064,Private room,103,1
35562353,apartment for rent in istanbul,Avcilar,40.98805,28.70469,Entire home/apt,549,0
35563284,Luxury flat at Nişantaşı with a sea view.,Besiktas,41.04718,29.0003,Entire home/apt,315,7
35564369,Istanbul apartment rental daily rental,Gungoren,41.02781,28.86583,Entire home/apt,549,0
35564929,TAKSIM LA BELLA HOSTEL 4,Beyoglu,41.03814,28.98112,Hotel room,75,2
35565353,"Best located room in Fatih
Only 2 minutes to metro",Fatih,41.01382,28.94734,Private room,82,14
35567304,Сдаётся комната для женщин и девушек,Sisli,41.06179,28.98655,Private room,192,0
35568607,Luxurious cozy fabulous location(only4family ),Sisli,41.05956,28.98979,Entire home/apt,459,8
35568751,LUXUS FERIENWOHNUNG ISTANBUL MITTEN IN DER NATUR,Besiktas,41.08181,29.02163,Entire home/apt,1810,1
35569177,"Room for ladies:15 minto taksim,2 min to M2 metro",Sisli,41.05135,28.9843,Private room,89,6
35571745,THE HOUSES PLUS 1 + ( the mansions of istanbul ),Beyoglu,41.03592,28.9721,Entire home/apt,315,1
35571855,Manzara,Maltepe,40.9329,29.15626,Private room,103,0
35572098,"2+1 taksim cihangir near to istiklal ave, galata",Beyoglu,41.03002,28.98213,Private room,199,0
35573025,"Costantine Apartmanı, şehrin merkezinde",Beyoglu,41.03163,28.98129,Private room,123,0
35573048,Seaside Flat in İstanbul. It is near to airport,Arnavutkoy,41.33818,28.69055,Entire home/apt,254,13
35573371,Minimalist and Modern Flat in the Centre | B3,Beyoglu,41.03318,28.98215,Entire home/apt,398,19
35573373,Double Room,Fatih,41.00513,28.97035,Entire home/apt,350,1
35573940,champions league final match furnished 2 bed room,Basaksehir,41.07304,28.77666,Entire home/apt,1097,0
35575030,"gym,sauna,hamam,private bathroom,near seaside",Esenyurt,41.02116,28.64801,Private room,123,2
35575938,Konforlu yeni bina yeni ev,Sisli,41.06902,29.00245,Entire home/apt,473,0
35577002,Istanbulun merkezinde rahat bir ev,Sisli,41.0591,28.98405,Entire home/apt,398,0
35577219,House 60m cheap comfortableperfect locationterrace,Beyoglu,41.0307,28.97374,Entire home/apt,363,0
35577398,Sıcak aile ortamı,Gaziosmanpasa,41.0737,28.89979,Private room,151,0
35578300,Cozy flat in the heart of city,Beyoglu,41.03516,28.99011,Entire home/apt,213,2
35585495,A fresh room in çapa/fatih,Fatih,41.00864,28.97233,Private room,89,0
35587572,⭐Galata Istanbul Hotel Standard Double Room⭐,Fatih,41.01353,28.9782,Entire home/apt,425,0
35587797,Cozy Flat in Kadikoy,Kadikoy,40.97939,29.06952,Private room,384,1
35588284,TERASLI ODA,Sisli,41.04362,28.97912,Private room,233,0
35588611,⭐⭐⭐Galata Istanbul Hotel Amazing Suite 1+1,Fatih,41.01416,28.9777,Entire home/apt,768,0
35590353,"Taksime, karaköye 5 dakika mesafe ile",Beyoglu,41.03262,28.98651,Private room,137,0
35590574,moda,Kadikoy,40.98542,29.02602,Private room,123,0
35590844,Artistic flat in the heart of Kadıköy/Moda,Kadikoy,40.98357,29.02513,Private room,82,1
35591636,Lovely  flat in the heart of Kadikoy,Kadikoy,40.99083,29.02976,Entire home/apt,158,2
35592401,Muhteşem lokasyon ve vazgeçilemez rezidans lüksü,Maltepe,40.91704,29.16037,Entire home/apt,302,0
35593601,Comfort Suit 1 st Floor in Taksim Square,Beyoglu,41.03623,28.98231,Entire home/apt,206,12
35594226,Comfortable and Luxurious with balcony in Cihangir,Beyoglu,41.03478,28.98587,Entire home/apt,302,9
35594794,Royal Blue Luxury Villas,Sile,41.16693,29.56313,Entire home/apt,2729,0
35594841,Temizlik ve guven,Sisli,41.07289,28.99965,Entire home/apt,247,1
35595025,Taksim Single Room,Beyoglu,41.03518,28.97254,Private room,82,1
35595444,Taksim double room,Beyoglu,41.03545,28.97289,Private room,117,0
35596102,Wonderful 1+1 flat in the heart of Kadikoy !,Kadikoy,40.98809,29.02391,Entire home/apt,549,27
35596450,Great two bedroom flat in the middle of Kadikoy !,Kadikoy,40.98732,29.02282,Entire home/apt,549,18
35597094,Hostel,Beyoglu,41.037,28.98122,Shared room,75,3
35597098,TAKSIM LA BELLA HOSTEL 6,Beyoglu,41.03729,28.98165,Shared room,75,1
35597128,TAKSIM LA BELLA HOSTEL 5,Beyoglu,41.03729,28.98165,Shared room,75,10
35597141,TAKSIM LA BELLA HOSTEL 3,Beyoglu,41.03729,28.98165,Shared room,75,16
35597149,TAKSIM LA BELLA HOSTEL 2,Beyoglu,41.03729,28.98165,Shared room,75,1
35600916,Full House in the middle of the city,Gungoren,41.01393,28.88767,Entire home/apt,247,1
35601066,ARİA BUTİK OTEL & YOGA & RESTAURANT,Sile,41.13068,29.82626,Hotel room,350,0
35602792,İstanbul Avrupa yakası,Esenyurt,41.0157,28.68568,Private room,343,0
35603108,1+1 daire maslak,Sisli,41.12327,29.00558,Entire home/apt,281,3
35604962,A full furnished apartment with a balcony,Basaksehir,41.11381,28.78715,Entire home/apt,685,2
35605392,Double Room With Terrace,Fatih,41.00619,28.9686,Entire home/apt,459,1
35609304,Cozy room in Besiktas,Besiktas,41.05832,29.00725,Private room,151,0
35609628,Double Room With Kitchen,Fatih,41.0045,28.97075,Entire home/apt,309,0
35611885,Nice Studio Apartment at city center GALATA,Beyoglu,41.02313,28.97435,Entire home/apt,302,12
35612967,CENTRAL ROOM İSTANBUL,Fatih,41.00603,28.9637,Entire home/apt,377,24
35624887,AGVA MERKEZ 2+1 ŞÖMİNELİ DAİRE DENİZE YURUME  1 DK,Sile,41.13665,29.85693,Entire home/apt,350,0
35627001,Cihangir's the Belly Button of ISTANBUL,Beyoglu,41.03039,28.98313,Entire home/apt,343,24
35627242,KAYANIN DAİRESİ,Uskudar,41.01989,29.01578,Private room,151,0
35627336,Luminous Recently Furnished 2+1 - Tuscan Sun,Sisli,41.07352,28.99171,Entire home/apt,213,23
35628533,Old City Center/Large and Comfortable,Fatih,41.00394,28.97583,Entire home/apt,679,1
35629005,sea wiev apartment for 4 person with breakfast,Fatih,41.00234,28.97811,Hotel room,501,0
35629709,Semi-Penthouse in the heart of Luxury Neighborhood,Besiktas,41.07426,29.02665,Private room,542,0
35630502,⚡Magnova Studio Superior Suite + Balcony⚡,Beyoglu,41.034,28.97849,Hotel room,617,0
35631189,1+1,Kagithane,41.08374,29.00349,Entire home/apt,110,4
35631304,family apartment for 3 person with breakfast,Fatih,41.0024,28.97952,Hotel room,343,1
35631349,sea wiev apartment for 3 person with breakfast,Fatih,41.00237,28.97939,Hotel room,459,0
35632114,Beylikdüzü metrobüs dibinde,Esenyurt,41.00384,28.68561,Private room,199,1
35632262,sea wiev apartment for 2 person with breakfast,Fatih,41.00357,28.98029,Hotel room,384,0
35632385,"Brand New, Fully Furnished Apartment in Topkapi",Zeytinburnu,41.02581,28.92568,Entire home/apt,446,1
35632826,Cozy One Bedroom Residance in Bomonti,Sisli,41.05632,28.98053,Entire home/apt,309,2
35633208,family apartment for 2 person with breakfast,Fatih,41.0035,28.97994,Hotel room,309,0
35633287,Elysium Art Furnished Residence,Sisli,41.05972,28.97976,Entire home/apt,549,2
35634799,Deluxe Suites 2 nd Floor in Taksim,Beyoglu,41.03638,28.98084,Entire home/apt,206,5
35635117,Sweety Suite  Studio in Taksim Square,Beyoglu,41.03654,28.9825,Entire home/apt,446,11
35637543,Single room only 5km away from city downtown,Fatih,41.02446,28.955,Private room,117,1
35638693,cosy room in uskudar,Uskudar,41.0264,29.01594,Private room,151,0
35639202,Single room with a nice terrace and private bath.,Besiktas,41.05339,29.0241,Private room,165,0
35639855,"Cozy flat in Cihangir, near to Taksim and Seaside",Beyoglu,41.03204,28.98863,Entire home/apt,247,1
35640972,Taksim Stylish Family Flat,Beyoglu,41.03521,28.97328,Entire home/apt,226,15
35642227,استديو في مجمع إينوفيا الراقي,Esenyurt,41.02314,28.65743,Entire home/apt,144,0
35642728,Aileler için uygundur,Fatih,41.00969,28.9303,Private room,178,3
35643310,ششيلي عثمان بيه يبعد عن مترو عثمان بيه 10 دقائق,Sisli,41.04723,28.98112,Entire home/apt,309,1
35643585,Üsküdar’da Güvenilir Aile Evinde Oda. Mother House,Uskudar,41.03916,29.05483,Private room,151,0
35643678,Three bedrooms clean flat in the Amazing Istanbul,Esenyurt,41.01662,28.67981,Entire home/apt,370,7
35645861,Room for rent in Taksim,Beyoglu,41.03633,28.97192,Private room,82,0
35646147,Kendi eviniz gibi...,Uskudar,41.01638,29.02354,Entire home/apt,151,2
35646718,Fantastic Flat. In heart of the city.,Besiktas,41.04983,29.02583,Entire home/apt,891,0
35648342,"Unique Family room, sea views and terrace",Kadikoy,40.99491,29.02598,Hotel room,576,0
35650674,You will feel that’s your staying at nice hotel,Sisli,41.05173,28.97533,Private room,309,0
35656571,HAVE A NICE ROOM IN MIDDLE OF KADIKÖY/RASIMPASA,Kadikoy,40.99756,29.02775,Private room,123,0
35657584,CLEAN AND CALM (VERY CLOSE TO GALATA TOWER ),Beyoglu,41.0281,28.97526,Private room,151,4
35657944,ABEL HOTEL ISTANBUL,Fatih,41.00476,28.95439,Private room,411,0
35658508,İstiklal Caddesinde Deluxe Daire (109),Beyoglu,41.03686,28.98169,Hotel room,466,0
35658948,GORRION HOTEL,Bahcelievler,41.00366,28.82266,Private room,658,0
35659264,GRAND ANKA HOTEL,Fatih,41.01156,28.94041,Private room,617,0
35659607,İstanbul,Sisli,41.05037,28.99793,Private room,549,0
35659698,GRAND ANT HOTEL,Fatih,41.00607,28.95355,Private room,514,0
35659738,"⚡Magnova Studio Standard Suite, Central Location",Beyoglu,41.03012,28.97688,Hotel room,706,0
35660543,GRAND ASIYAN HOTEL,Fatih,41.00658,28.95454,Private room,720,0
35661040,GRAND DURMAZ HOTEL,Fatih,41.01072,28.95272,Private room,631,0
35661135,<<>>,Sisli,41.07099,28.9906,Entire home/apt,199,9
35661341,GRAND EMIN HOTEL,Fatih,41.00524,28.95482,Private room,549,0
35661657,Sevgi evi ( loveing house ),Sisli,41.05159,28.98243,Entire home/apt,117,2
35661700,GRAND GULSOY HOTEL,Fatih,41.0138,28.95708,Private room,809,0
35662187,GRAND HALIC HOTEL,Beyoglu,41.02856,28.97308,Private room,706,0
35662803,GRAND HILARIUM HOTEL,Fatih,41.00642,28.95452,Private room,672,0
35663142,GRAND HOTEL DE PERA,Beyoglu,41.03346,28.9742,Private room,706,0
35663302,"Taksim, Cihangir,  renovated&neat flat, 2nd FL #10",Beyoglu,41.0333,28.98317,Entire home/apt,240,1
35663453,"Warm and Cozy Apartment,Walking Distance to center",Sisli,41.04522,28.98466,Private room,82,5
35663774,GRAND LIZA HOTEL,Fatih,41.00562,28.96402,Private room,322,0
35664044,İstiklal caddesinde Penthouse Daire (112),Beyoglu,41.036,28.98234,Entire home/apt,542,0
35664352,Metro ve Metrobüse 5 dakika Merkezi Lokasyon,Kadikoy,40.9712,29.05205,Private room,75,0
35664663,GRAND MARCELLO HOTEL,Fatih,41.00919,28.95674,Private room,720,0
35665026,AFFORDABLE BASEMENT WITH A PERFECT LOCATION,Sisli,41.05095,28.9834,Entire home/apt,199,0
35665088,GRAND MARK HOTEL,Fatih,41.00448,28.9642,Private room,350,0
35666204,ÖZEL TERASLI MERKEZİ KONUMDA ÇATI KATI ODA,Fatih,41.01517,28.93916,Private room,69,1
35666265,"Small wooden and sunny room, in old stylish house",Fatih,41.03722,28.94196,Private room,123,0
35666452,GRAND MILAN HOTEL,Fatih,41.00583,28.95554,Private room,343,0
35666847,GRAND ONS HOTEL,Fatih,41.00793,28.95496,Private room,514,0
35667160,GRAND ÖZTANIK HOTEL,Beyoglu,41.03953,28.98458,Private room,1001,0
35667368,EXCELLENT APARTS Next to GALATA TOWER 2,Beyoglu,41.02616,28.97242,Entire home/apt,288,16
35667884,GRAND PAMİR HOTEL,Fatih,41.01298,28.95408,Private room,459,0
35668323,GRAND ÜNAL HOTEL,Fatih,41.00697,28.95391,Private room,617,0
35668610,İstiklal Caddesinde Deluxe Daire (108),Beyoglu,41.03651,28.98189,Entire home/apt,425,0
35668692,GRAND WASHINGTON HOTEL,Fatih,41.01037,28.95655,Private room,802,0
35668795,NIŞANTAŞI ULTRA LÜX SUİT,Sisli,41.05328,28.99077,Entire home/apt,446,3
35669213,GRAND YAVUZ HOTEL,Fatih,41.00647,28.96847,Private room,631,0
35669613,İstiklal Caddesinde Penthouse Daire (111),Beyoglu,41.03595,28.98153,Entire home/apt,549,0
35669755,GREEN PARK PENDİK,Pendik,40.8987,29.26444,Private room,734,0
35670581,Cosy and Comfortable Room with Single Bed,Gungoren,41.01361,28.89816,Private room,103,5
35670589,Cosy Galata Apartment/ Panaromic SeaView Terrace,Beyoglu,41.02419,28.97513,Entire home/apt,542,39
35671698,Cosy Flat in the hearth of Istanbul Nişantaşı,Sisli,41.05661,28.99347,Entire home/apt,247,3
35671872,Travellers or RemoteWorkers Loft with Private Bath,Sisli,41.07501,29.00641,Private room,55,3
35672215,Cosy and Comfortable Room with Queen Bed,Gungoren,41.01284,28.89833,Private room,89,1
35676532,Beşiktaş ve Nişantaşı’na yürüme mesafesinde oda,Sisli,41.05637,28.99393,Private room,103,0
35676789,A beautiful  2bedroom apartment in Akaretler.,Besiktas,41.04324,28.99857,Entire home/apt,226,7
35676952,"Silent and Secure, 5 mins to Airport",Pendik,40.91996,29.30563,Private room,137,1
35677645,HAGIA SOPHIA MANSION,Fatih,41.00715,28.97995,Private room,2400,0
35678446,"Modern flat in West Istanbul, fully furnished.",Esenyurt,41.02918,28.67027,Entire home/apt,199,0
35678573,"Sessiz, huzurlu ve merkezi lokasyon",Uskudar,41.01038,29.01526,Entire home/apt,247,1
35679034,Modern Duplex Flat in the Centre of Istanbul | B10,Beyoglu,41.0331,28.98211,Entire home/apt,398,19
35679725,Mecidiyeköy Merkezde 2+1 Kiralık,Sisli,41.06859,29.0018,Shared room,62,1
35680361,Historical and spacious room at Taksim,Beyoglu,41.03244,28.97919,Private room,130,0
35680551,APARTMENT IN THE CENTER OF BEYOGLU/ CİHANGİR,Beyoglu,41.03048,28.98653,Entire home/apt,405,32
35681918,Historical Comfy Flat in Taksim - 11,Beyoglu,41.03594,28.9721,Entire home/apt,459,31
35681996,❤️Panoramic Seaview❤️Pi House Bosphorus Plus,Beyoglu,41.03358,28.98677,Entire home/apt,1447,37
35682515,Historical Comfy Flat in Taksim - 21,Beyoglu,41.0349,28.97341,Entire home/apt,459,31
35683329,GRACE'S ROOM,Beyoglu,41.03305,28.97232,Private room,199,0
35693208,nice apartment at the center of Beyoglu,Beyoglu,41.03123,28.97977,Entire home/apt,384,19
35694345,FULL FURNISHED NEW HOUSE ONLY 1 MIN METRO STATION,Sisli,41.05462,28.98912,Entire home/apt,487,6
35699521,HALI HOTEL İSTANBUL,Fatih,41.00781,28.97258,Private room,480,0
35699605,Tasteful and cozy apartment,Esenyurt,41.03559,28.66688,Private room,199,2
35701103,HALİFAKS HOTEL İSTANBUL,Sisli,41.05772,28.98907,Private room,864,0
35701618,HAMİDİYE HOTEL,Fatih,41.0129,28.95832,Private room,658,0
35702409,HILTON İSTANBUL KOZYATAĞI,Kadikoy,40.98654,29.0852,Private room,864,0
35702509,Merkezi konumda ve ulaşımı çok rahat,Kagithane,41.08585,28.97309,Entire home/apt,247,1
35702980,HOLIDAY INN ISTANBUL AIRPORT STANDART ROOM,Bagcilar,41.05462,28.81206,Private room,672,0
35703944,3min toTaksim Square#2 ☆ City centre ♡Modern♤ Apt,Beyoglu,41.0345,28.9825,Entire home/apt,377,14
35704096,HOLIDAY INN İSTANBUL CITY HOTEL,Fatih,41.01762,28.92628,Private room,802,0
35704543,Ada (3-person) Studio Apartment,Fatih,41.00504,28.96187,Private room,459,0
35704784,HOTEL ERDEN SARAYEVO,Fatih,41.0066,28.95667,Private room,617,0
35705350,AJWA HOTELS CITY VIEW ROOM,Fatih,41.0059,28.96975,Private room,1906,0
35705621,"TEMİZ, GÜVENLİ TARİHİN ORTASINDA KONFORLU DAİRE",Fatih,41.00288,28.92256,Entire home/apt,398,0
35705690,Ada (4-5 person) Studio Apartment,Fatih,41.00419,28.9636,Private room,692,0
35705747,AKGÜN HOTEL STANDARD ROOM,Fatih,41.02387,28.9311,Private room,569,0
35705963,Spacious room in Taksim with a large balcony .,Beyoglu,41.0397,28.98425,Private room,151,58
35706563,ALL SEASONS HOTEL İSTANBUL,Fatih,41.01308,28.94157,Private room,562,0
35706774,Cozy room near Taksim square /Istanbul .,Beyoglu,41.04095,28.98354,Private room,137,63
35706901,ALMINA HOTEL SPECIAL İSTANBUL,Fatih,41.00346,28.97806,Private room,706,0
35707756,Duplex Galata Tower House in Perfect Location,Beyoglu,41.02387,28.97895,Entire home/apt,617,0
35708520,Welcome to the jungle!,Kadikoy,40.99521,29.03706,Private room,55,8
35709259,Central house with large terrace in Şişli,Sisli,41.06175,28.98461,Private room,117,6
35709447,Kadıköy ve Beşiktaşa kolay ulaşım,Uskudar,41.01744,29.01576,Private room,62,0
35710247,Cozy Room in Moda,Kadikoy,40.98733,29.02304,Private room,82,3
35710349,Boyraz Ensuite Guest Room,Fatih,41.00622,28.96499,Private room,288,5
35710368,AMBER HOTEL STANDARD ROOM,Fatih,41.00581,28.96579,Private room,706,0
